name,observations_2017,start_price,end_price,y_log_return,volatility,avg_volume_mln,momentum_90,trend_ma30
KHC,251,87.53,77.02,-0.12791646335758386,0.16611146384808353,3.1166802629482064,0.019795906888654097,0.009771887733729397
KIM,251,25.38,18.12,-0.3369451616714083,0.2545876606078409,4.357875167330678,-0.2774899026855532,-0.010244286840031444
KLAC,251,79.41,106.13,0.29004045286661156,0.2534115054944395,1.2630559203187253,0.23314250692823776,0.050081853670822365
KMB,251,114.56,119.07,0.0386128522507482,0.14276197281472822,1.8191514063745016,0.11179056665600688,0.038416550279329574
KMI,251,21.61,18.8,-0.139299300682891,0.18286683395115785,11.676347888446218,-0.07193896673423393,0.030109517198827675
KMX,251,64.82,64.76,-9.260689039667862e-4,0.23318213485853884,2.237240633466136,-0.08934221672556975,0.026905276149336625
KO,251,41.8,45.54,0.08569472110488298,0.0914165652202151,11.375529458167327,0.04376502796675898,-0.009992025518341196
KORS,251,43.08,64.03,0.3962928712425231,0.35505192120679363,2.476593900398406,-0.14728786999488985,-0.037233054781801285
KR,251,33.72,28.3,-0.17522932848446274,0.34569090861522916,12.110013920318726,-0.10266216922477499,-0.0039047054171609643
KSS,251,49.78,56.35,0.12396894354633935,0.39297021462369186,4.424943187250998,-0.29238038299380825,-0.16983393598500077
KSU,251,80.82,107.16,0.2820985850260805,0.20786262635510372,1.2167999840637456,0.11654495205140937,0.04864307514641601
L,251,47.2,49.89,0.05542668928143626,0.11263554687831714,0.866875438247012,-0.027710934330379158,-0.015642655367231712
LB,251,66.58,59.89,-0.10589468587050786,0.4284651118639115,4.214720713147411,-0.26952410965230983,-0.0892810653850005
LEG,251,49.35,47.86,-0.03065768339926342,0.1795873350289516,0.95035303187251,0.07436846796555391,-0.024248564674096564
LEN,251,42.0784,64.84,0.4323881519745946,0.2009186961861166,2.5117370398406367,0.17229244132475513,0.04494451626804569
LH,251,129.07,162.3,0.22909158167344926,0.18026765170563772,0.7076494422310756,0.0893265585788192,0.03169856150409354
LKQ,251,31.03,41.35,0.28711794300941146,0.16565488431892297,1.8158842589641433,0,0.014362444945751344
LLL,251,152.29,198.27,0.26384314028687167,0.1478224149161852,0.5507987450199204,0.09782017489181766,0.01781907325935178
LLY,251,74.6,84.68,0.12673893905694947,0.15032926684433637,3.6495752709163343,0.07263235313219163,0.026184092940125112
LMT,251,253.31,318.54,0.22913402071647623,0.11169835188307077,1.0246312948207172,0.07151885881228609,0.008483676128064431
LNC,251,66.91,77.91,0.15220588154804113,0.20304367526619274,1.461753585657371,0.014098326561358638,0.01923479300552991
LNT,251,37.93,42.11,0.10454288647302884,0.1228922018889513,1.2244456812749005,0.03802346060308054,-0.010624835222778769
LOW,251,70.95,91.62,0.25567418485254434,0.21431160839173205,5.926448673306774,0.17714019805195697,0.021353065539112058
LRCX,251,107.26,189.28,0.5679716066752976,0.27120319941044246,2.1937610199203186,0.3348460249353327,0.05417055130834731
LUK,251,23.3,26.78,0.13920197969137163,0.19029169417241062,1.6118693466135459,0.08629581345283585,0.015894134477825374
LUV,251,49.98,66.29,0.282416130846494,0.23969480371536467,5.149174442231077,0.1503706065976349,0.03844204348406036
LYB,251,86.88,112.23,0.25602248084253926,0.2014799360379998,2.5144829362549816,-0.05817452952068602,0.0541781767955802
M,251,35.23,26.31,-0.2919488973009448,0.44411060735351077,10.225185980079681,-0.36936614282454733,-0.12302961491153364
MA,251,105.39,151.91,0.36562048527372587,0.14179295554194568,3.1869326812749006,0.10048099563932653,0.02322168453679982
MAA,251,97.32,99.6,0.023157646675230723,0.14387110685640822,0.6698473187250994,0.014991867141060902,-0.0052096177558568725
MAC,251,70.98,66.61,-0.06354343079326238,0.2508873790553231,1.4826120637450186,-0.1764218346667664,-0.02179956795341422
MAR,251,82.5,133.75,0.48317409243548054,0.1672055440547219,2.4564407131474106,0.22018159328672327,0.0230101010101011
MAS,251,32.23,43.81,0.3069644059984608,0.16952397708795958,2.623183466135459,0.128515732505314,0.018336953149239874
MAT,251,28.48,16.02,-0.5753641449035618,0.46834618388477156,7.871860127490037,-0.23969479873093938,-0.010205992509363295
MCD,251,119.62,173.22,0.37024241128648777,0.12958646517398087,3.4202171832669337,0.18695051895756798,0.02391183191216627
MCHP,251,63.85,90.41,0.34781829827072674,0.21518932941701702,2.470912585657369,0.21341747096106406,0.057483685721743755
MCK,251,147.43,159,0.07555071535850316,0.26186844993849806,1.8575474940239045,-0.011803773660569316,-0.023785299238056435
MCO,251,95.47,146.13,0.4256845744766191,0.13445558031770408,0.8280245258964138,0.19106434497740804,0.06831814531615518
MDLZ,251,44.85,42.41,-0.05593940501830585,0.16606716237598843,7.903353840637451,-0.004245342092793408,-0.004362690449646996
MDT,251,70.61,82.21,0.15210517163578652,0.15175728398983593,4.909483266932271,0.16178930493868887,0.05994429495350055
MET,251,54.28,50.18,-0.07853929402839224,0.21182996712091368,5.294284928286854,-0.050440382806032684,-0.00848071726848449
MGM,251,29.48,33.51,0.1281318344280831,0.2526845690722546,8.516625466135459,0.04962976766758666,-0.01706241519674356
MHK,251,201.75,276,0.3133715585670918,0.13907572218613126,0.48433568924302783,0.15174736933479827,0.04495662949194544
MKC,251,93.59,101.23,0.07847161544149531,0.17129400178407442,0.8824159003984061,0.06664656584025312,0.004416426256366352
MLM,251,223.33,225,0.007449903972036732,0.2605194288272568,0.6307030597609562,0.04564444977000606,0.020060000895535706
MMC,251,67.87,80.4,0.16942006546925378,0.1277058627627687,1.780807470119522,0.08213728123138449,0.013466922056873455
MMM,251,178.05,235.64,0.2802408069296997,0.13147860106893933,1.8403956135458168,0.09986947757372584,-0.004086866984929473
MNST,251,45.54,62.71,0.3199298639193359,0.20322508167959283,2.176568322709163,0.05010682005417898,-0.042717025325720914
MO,251,67.63,70.74,0.04495951219048593,0.16727082690884987,6.82044158565737,0.04127731004107562,0.03636453250529844
MON,251,105.31,117.52,0.10970015047311606,0.07797177495304776,2.004196856573705,0.09573308395379386,0.026043743867312362
MOS,251,29.53,26.65,-0.10261754514397779,0.29067507809861415,4.507344804780876,-0.21993164761474582,0.07032396433005975
MPC,251,52.93,67.18,0.2384052983142506,0.35131009863310564,4.325257589641433,-0.00796665822012829,-0.06796397758045214
MRK,251,60.15,56.22,-0.06756887694230208,0.2744328959742211,9.772033625498006,0.06873792072986333,0.034546965918537044
MRO,251,17.76,17.38,-0.0216286177267782,0.5389471566219333,13.294439800796813,-0.2041803506064537,-0.03541666666666674
MS,251,43.05,52.19,0.19252867478158206,0.20933728357853262,9.268353015936256,-0.004189950263854065,0.011242740998838601
MSFT,251,62.58,85.95,0.31731999358812224,0.14723433902762062,22.437803964143423,0.08980389486130307,0.013119207414509396
MSI,251,83.6,90.55,0.07985866423876659,0.16855926219014625,1.0684081155378489,0.020834086902842053,-0.02459330143540667
MTB,251,156.74,171.19,0.08818566916196839,0.1747876469125288,0.7344075537848608,0.010724473762232987,0.02094126153715278
MTD,251,422.35,626.1,0.393675748577759,0.16619144448646134,0.15626187649402387,0.2690533740390244,0.02848427449587621
MU,251,22.55,43.67,0.6609263015487822,0.35451725189139366,30.542536952191234,0.25259471208785117,0.028499630450849973
MYL,251,39.11,43.11,0.0973767999916205,0.3199201115154736,6.012574737051794,0.008148759122113094,-0.025483678513594215
NAVI,251,16.62,13.63,-0.19833354371886083,0.3431634238283783,3.038509745019922,-0.14685684722167217,-0.044123545928600134
NBL,251,38.43,30.19,-0.2413276608580051,0.3139782617895401,5.125025936254981,-0.20394316764887782,0.013808656431607303
NCLH,251,42.79,54.96,0.25030121748536843,0.25088534666056117,1.867606047808764,0.2130436416186901,0.08752044870296809
NDAQ,251,66.68,76.74,0.140518026936213,0.131651552181514,0.8789465179282868,0.007768189646510544,0.028079384123175313
NEE,251,118.72,155.09,0.2672378141522912,0.12282690582227225,1.6898605059760956,0.12583677046348013,0.021709344115004452
NEM,251,34.63,38.16,0.097067488165755,0.24536792377513103,5.369863478087651,-0.033772112793056225,0.03396862065646353
NFLX,251,127.49,201.07,0.455615175987525,0.2757982931908791,6.591328729083665,0.21796899725897884,0.07732371166365982
NFX,251,42.16,32.9,-0.24799924646178065,0.40287469199493775,2.8588230717131475,-0.1961741785971946,-0.013132511068943663
NI,251,22.19,25.36,0.13353139262452257,0.14186970075984495,2.5750300876494023,0.08422847872488283,0.0018326573531620833
NKE,251,51.98,63.49,0.20002338396901445,0.21711597592175955,9.615004585657369,0.04255961441879611,0.029036809029113847
NLSN,251,42.27,36.66,-0.14239137216713968,0.21426382477182476,2.970709175298805,-0.038832806378498175,-0.005654128223326338
NOC,251,234.89,305.24,0.26198103296968833,0.12313910394098763,0.7748704940239045,0.05237406737301186,-0.010262959967076747
NOV,251,37.81,36.8,-0.027075772727956356,0.2700611524228479,3.272372565737051,-0.11211281541386857,0.01931587763378297
NRG,251,12.3,28.9,0.8542423327400145,0.39357598607919114,6.054207745019921,0.21629085685216926,0.2607588075880758
NSC,251,106.99,146.96,0.3174250687563551,0.2624859657902386,1.738221374501992,0.08712820351405672,0.08225690874536566
NTAP,251,35.57,55.57,0.446140901331466,0.2517827173924238,2.95084287250996,0.11887574427730835,0.04526286196232779
NTRS,251,89.64,99.46,0.10395390435386613,0.18940440607701525,1.1250590517928287,0.007446547329981094,-0.040777926520898386
NUE,251,59.61,66.52,0.1096793090928918,0.2599657686580549,2.71412170119522,-0.035516794356633075,0.008516468154112822
NVDA,251,102.01,199.35,0.6699912261329364,0.39917973843790566,17.142565657370522,0.2151714604731473,0.06427801195961182
NWL,251,44.92,31.64,-0.3504609869707894,0.6365497710648815,4.82907237450199,0.17405058084053052,0.038720688631641464
NWS,251,12.05,16.8,0.3323142264725492,0.19897519791133866,0.5168097410358566,0.07588469752487267,0.045504840940525475
NWSA,251,11.69,16.43,0.3403751565651996,0.19585256860732958,1.9497098844621512,0.0812921735251029,0.04568006843455951
O,251,57.49,56.62,-0.015248739951446126,0.16582663399035927,1.7550888565737055,-0.05451184185193429,0.037716704354380404
OKE,251,58.75,54.65,-0.07234193840172086,0.23475477543368062,3.192610844621513,-0.13618536722865904,-0.04674042553191493
OMC,251,85.07,72.77,-0.15617066462879792,0.18037180021602792,1.9431497211155386,-0.013014854792321104,0.0054543317268133645
ORCL,251,38.55,46.63,0.1902880108108911,0.1768135289742668,13.624857366533865,0.15825563927212283,0.030082144401210546
